year,month,country,region,avg_temp_c,precipitation_mm,air_quality_index,uv_index,malaria_cases,dengue_cases,population_density,healthcare_budget
2004,6,Aruba,North,11.83486202868645,109.48200001058196,0.0,6.815186390566496,0,0,478,3986
2004,7,Aruba,North,11.986210563394604,160.05933267238325,0.0,10.81651310941166,72,96,478,3986
2004,8,Aruba,North,7.2475904837162295,208.9047432305472,30.25748941079536,11.449627042941017,26,0,478,3986
2004,9,Aruba,North,6.140342597865433,174.6579031454042,26.562727935598758,8.763321556014468,56,77,478,3986
2004,10,Aruba,North,7.135014910281835,200.64766294734963,54.951436058624594,6.481266443651499,0,0,478,3986
2004,11,Aruba,North,13.116269387906607,98.40858967428593,17.01073455651401,3.9474209260470867,0,0,478,3986
2004,12,Aruba,North,13.148247056488,78.44166577081536,37.348199526267834,10.049069431406462,70,65,478,3986
2005,1,Aruba,North,18.527888676600064,144.26936068052075,28.536949159600653,8.238587975295985,117,51,478,3986
2005,2,Aruba,North,20.050644273523083,212.46526720447247,0.0,5.607648498577607,38,68,478,3986
2005,3,Aruba,North,18.561447764416577,205.301098742801,51.69521302830678,10.666306511673092,0,87,478,3986
2005,4,Aruba,North,22.48203601649064,97.64087656823075,0.0,6.524802407439445,104,99,478,3986
2005,5,Aruba,North,17.45605115356999,177.50092471706546,24.23127168364563,10.482401180383363,112,49,478,3986
2005,6,Aruba,North,16.243412793903257,118.25484981857139,24.21280702458482,11.486988152031374,0,94,478,3986
2005,7,Aruba,North,10.686046883272498,121.91367825503585,31.64125807256515,7.531552986838168,6,97,478,3986
2005,8,Aruba,North,9.709674503429076,115.9101678739311,2.1237223818605955,10.482596153193878,25,27,478,3986
2005,9,Aruba,North,5.54102757517033,137.4670313913584,29.785206506727462,8.651472165081868,0,65,478,3986
2005,10,Aruba,North,6.980656815468401,84.66173763976929,17.50353350831078,8.187968326375685,20,78,478,3986
2005,11,Aruba,North,13.588628067379258,98.41038276794544,14.514875554414857,8.31854373441661,0,87,478,3986
2005,12,Aruba,North,15.140108578781867,200.90878939567898,48.64278871430328,6.914383122874479,79,50,478,3986
2006,1,Aruba,North,20.401358248728812,147.6486240739173,7.213125952722692,8.308699869028388,111,22,478,3986
2006,2,Aruba,North,17.958250224822557,60.01290856675088,6.3148644709404635,12.0,87,86,478,3986
2006,3,Aruba,North,24.00070227622328,150.33401517408146,11.601589701031813,7.185196381130423,7,91,478,3986
2006,4,Aruba,North,19.331530306466856,127.52351824890046,18.951515950231496,11.94247774060024,28,70,478,3986
2006,5,Aruba,North,19.078636544017936,118.21906968673078,27.560294715232175,8.032863787551538,0,12,478,3986
2006,6,Aruba,North,13.97849669853579,195.6367318481485,16.131512700782395,11.001186036032912,79,19,478,3986
2006,7,Aruba,North,8.790298292949963,219.60727611766282,11.270063725430731,10.965867540227226,79,34,478,3986
2006,8,Aruba,North,9.581522355267804,252.82560142538895,17.373176519593173,10.551028500651864,96,82,478,3986
2006,9,Aruba,North,3.9880071208000114,183.44389239182644,54.337352823372115,5.867569308464749,111,88,478,3986
2006,10,Aruba,North,7.306838960062301,114.7499622015314,30.722360559496266,9.079431837275463,89,27,478,3986
2006,11,Aruba,North,12.491301843222104,227.02077232092086,3.9046195534606767,9.835574798450226,87,24,478,3986
2006,12,Aruba,North,13.360276055945453,100.54871767228283,21.713975350756,8.424154329252417,0,98,478,3986
2007,1,Aruba,North,18.53411143634659,170.10731004743914,0.0,9.09950896642831,130,53,478,3986
2007,2,Aruba,North,23.308537316291403,195.11762049623886,55.766205062814734,6.989161002659751,9,105,478,3986
2007,3,Aruba,North,23.253951159933997,173.75541281673588,31.9870667312925,5.092689609023633,21,26,478,3986
2007,4,Aruba,North,23.81135178968463,197.31569518975812,26.72471173985788,10.239267566490215,60,74,478,3986
2007,5,Aruba,North,21.468556087139525,79.43375482234995,21.526196867737397,10.542612880566798,7,91,478,3986
2007,6,Aruba,North,11.71977396473497,213.8622799775047,21.090040296383904,10.918355952367559,62,44,478,3986
2007,7,Aruba,North,9.714692548869582,259.4299511317092,30.720193874404956,4.533168936178379,44,30,478,3986
2007,8,Aruba,North,6.401992715383052,221.3029773651025,31.04630823378021,11.205313677700541,0,44,478,3986
2007,9,Aruba,North,8.862897179236656,117.39954259828457,6.429511805642306,9.24715544774909,59,82,478,3986
2007,10,Aruba,North,5.2994725806486205,136.38795099640117,20.231772562711953,4.336098827262257,43,0,478,3986
2007,11,Aruba,North,11.485213866146912,163.3248659532412,57.15957509082246,8.561345721159025,7,102,478,3986
2007,12,Aruba,North,17.546183619893313,73.67812337993739,28.91965674817874,6.273152492871491,0,44,478,3986
2008,1,Aruba,North,16.683312549557375,229.22954471974802,43.64623023940544,8.14447447187063,60,82,478,3986
2008,2,Aruba,North,15.474325932571677,204.37117283561662,4.39178479973917,7.183440008266707,0,10,478,3986
2008,3,Aruba,North,20.771785855035528,172.95793809156814,27.164510145379595,7.637945046197149,121,53,478,3986
2008,4,Aruba,North,22.109304394856252,174.49438599449212,28.897097580061555,10.274164041079661,138,99,478,3986
2008,5,Aruba,North,19.26201730185942,146.00954810905458,14.020151859616519,9.21058856615597,56,116,478,3986
2008,6,Aruba,North,11.790465162883722,88.10364114860339,37.736929078741255,9.841117696569107,55,77,478,3986
2008,7,Aruba,North,11.431735234677705,280.89408314483137,7.014178005225617,6.824539806182093,29,24,478,3986
2008,8,Aruba,North,6.327597785011606,185.49756353211356,56.43300534081668,9.461045857975186,80,69,478,3986
2008,9,Aruba,North,6.589099568319538,142.33914193934154,32.70577261682328,8.146409943987665,0,29,478,3986
2008,10,Aruba,North,5.630560591012872,109.14910259940015,12.890333162880012,10.927874443369145,86,16,478,3986
2008,11,Aruba,North,9.737854295439119,46.38875734317786,6.414506202880688,8.508786037696657,5,0,478,3986
2008,12,Aruba,North,13.107281184402853,93.52232459285074,0.0,11.142145217178479,30,8,478,3986
2009,1,Aruba,North,18.93331651476827,146.40334393703804,9.873624093981476,8.180726885073774,82,46,478,3986
2009,2,Aruba,North,19.715335091046946,136.46259016856905,61.014441558889814,8.677605267924909,43,23,478,3986
2009,3,Aruba,North,19.313795656353825,164.03265217746082,40.80378448895917,6.634583232484252,21,114,478,3986
2009,4,Aruba,North,20.944146830324424,135.34663081824013,26.112794008712257,5.055503329824854,15,44,478,3986
2009,5,Aruba,North,14.455307750522614,171.86549789769947,5.992777360737577,10.34452639294362,68,68,478,3986
2009,6,Aruba,North,15.46723990900419,93.4076919736279,2.1608575330249025,9.958735524502623,72,18,478,3986
2009,7,Aruba,North,13.905987529144213,181.24239581992077,44.412265909488454,10.129424120074217,36,39,478,3986
2009,8,Aruba,North,7.136380783538841,232.8996821481595,1.2158096829828722,9.574969356261631,13,11,478,3986
2009,9,Aruba,North,3.961301801717873,67.79542182887533,1.2498832609641255,8.680890386172466,61,48,478,3986
2009,10,Aruba,North,8.217465697457198,109.34777418979624,19.26073467401156,9.469117481363401,91,92,478,3986
2009,11,Aruba,North,9.168759845319489,219.4527545521097,0.0,8.130963447367188,0,25,478,3986
2009,12,Aruba,North,17.484121213295303,104.17125704898183,37.7750463749457,8.896433606585338,28,94,478,3986
2010,1,Aruba,North,16.803310130877783,184.4325358035574,30.557975356794884,10.274105640062984,32,61,478,3986
2010,2,Aruba,North,21.965225811646086,171.34840471956534,21.94272360205251,7.645239260810882,58,33,478,3986
2010,3,Aruba,North,18.649712390820483,195.7592505056463,0.0,8.735417754503104,99,38,478,3986
2010,4,Aruba,North,25.652521497482837,194.8542368297326,2.09077814617779,7.606924229091813,128,133,478,3986
2010,5,Aruba,North,15.026120156585362,115.4929538665495,26.60412949147485,6.827985049308746,101,5,478,3986
2010,6,Aruba,North,12.975131678633414,207.02016528541952,31.233207767014832,6.726933719922899,128,12,478,3986
2010,7,Aruba,North,10.644480475811982,156.72076755672484,26.56654832484047,8.032205594198073,12,34,478,3986
2010,8,Aruba,North,5.07109133631506,212.38735227851086,1.3175590563149555,9.890462634146555,25,40,478,3986
2010,9,Aruba,North,6.414800853206112,148.74754964851834,48.35123337153102,5.495277091406326,0,63,478,3986
2010,10,Aruba,North,6.316596904942582,236.0645533958932,14.789112123657176,8.863644993100879,112,23,478,3986
2010,11,Aruba,North,8.815237747506151,148.95290917789168,31.726212733014734,7.445255071067837,25,98,478,3986
2010,12,Aruba,North,10.410156514393325,87.21161894692904,25.908048596383267,9.429755579357185,103,0,478,3986
2011,1,Aruba,North,18.723278744923554,148.06624927388185,35.21806272494244,7.226272765137049,0,13,478,3986
2011,2,Aruba,North,18.734784931760974,111.4580368365496,35.19049849960261,7.803417266060971,70,41,478,3986
2011,3,Aruba,North,24.56810037456464,112.57995479146174,0.0,9.626632466096126,119,111,478,3986
2011,4,Aruba,North,20.34506667457378,134.13179918530258,59.66266380950684,5.409045336491912,1,110,478,3986
2011,5,Aruba,North,15.98533687892968,130.24202811876074,21.67689090530277,10.802783944253264,0,47,478,3986
2011,6,Aruba,North,10.299365252154866,247.63919942835082,59.34386015721641,8.606940873862156,103,27,478,3986
2011,7,Aruba,North,9.76507068361749,205.25119864616283,0.0,10.009136997507035,0,99,478,3986
2011,8,Aruba,North,5.514111684887343,234.15658759775894,45.542016467370544,9.712520130611255,23,6,478,3986
2011,9,Aruba,North,5.491038194364004,117.47841632823398,6.262410754651285,7.746774147919087,58,86,478,3986
2011,10,Aruba,North,8.469075173312076,79.3013973344856,71.7464085021615,11.087956084036593,66,0,478,3986
2011,11,Aruba,North,8.322949498781773,146.39599086447882,41.507687759151835,6.658080695127648,96,41,478,3986
2011,12,Aruba,North,12.102437347260611,126.33959184239963,47.066953643290404,8.114787319017243,0,48,478,3986
2012,1,Aruba,North,20.389599653106885,53.052067100376505,25.420563712214218,10.696162442459261,86,62,478,3986
2012,2,Aruba,North,23.219574044821258,89.7135536348344,4.280383992335885,11.453958214565548,0,88,478,3986
2012,3,Aruba,North,20.542889448086132,162.76481648378038,0.0,7.446335700748007,71,29,478,3986
2012,4,Aruba,North,21.321331767102706,172.65996116446215,24.63002660775686,7.389343061098943,117,64,478,3986
2012,5,Aruba,North,18.806754295797337,121.33380635047916,38.56733810679974,9.351595169022502,34,72,478,3986
2012,6,Aruba,North,13.783604505333853,210.63635211163628,0.0,8.217937226568049,62,112,478,3986
2012,7,Aruba,North,11.547255768964053,144.14252121500343,0.0,9.13283274415151,5,51,478,3986
2012,8,Aruba,North,9.039662478230628,189.06294939548098,4.711331441126447,7.033450805546451,0,91,478,3986
2012,9,Aruba,North,6.373474099460592,163.95306952988574,0.0,8.160412990043037,0,0,478,3986
2012,10,Aruba,North,4.7730315135274335,135.06197365986486,0.6884055464571048,6.2047736371929805,10,2,478,3986
2012,11,Aruba,North,9.341624171388332,120.19747599824109,36.17266135313352,9.760814579139868,0,0,478,3986
2012,12,Aruba,North,12.240487997765168,68.85062646264433,0.0,10.653081538798528,105,98,478,3986
2013,1,Aruba,North,18.409218458675436,130.46265900831827,3.0977036132649403,11.632563895419013,101,29,478,3986
2013,2,Aruba,North,23.270202981266838,150.24168060893732,31.642366860489588,8.684995448015423,105,91,478,3986
2013,3,Aruba,North,25.386566784790165,131.12512269282584,0.0,11.944024843372762,93,103,478,3986
2013,4,Aruba,North,23.14558688533448,183.20718378446048,13.656997397863634,8.128146262356614,25,90,478,3986
2013,5,Aruba,North,19.114566339295965,173.6887370864477,8.8788629817045,7.393039407654696,82,31,478,3986
2013,6,Aruba,North,12.318222299472275,179.06116660929504,9.573541929429297,10.739056223948253,11,36,478,3986
2013,7,Aruba,North,11.094352704983894,209.96115024161992,10.721512786861823,9.873552688673273,27,96,478,3986
2013,8,Aruba,North,6.011990714960071,202.6881092443234,4.743802465499897,7.521164247838686,45,48,478,3986
2013,9,Aruba,North,6.290001828415632,187.10680524063696,18.704693980533037,10.033582085705344,73,28,478,3986
2013,10,Aruba,North,9.45730989344853,106.91023198036797,11.66918668793734,9.725097126317538,33,88,478,3986
2013,11,Aruba,North,9.082926427302358,159.23907207373176,23.34974112840952,11.480729760095533,88,1,478,3986
2013,12,Aruba,North,10.964078739597943,127.94703361624768,0.0,8.94411125618419,75,43,478,3986
2014,1,Aruba,North,20.553218806503438,158.88984956453783,0.0,9.935699281629086,82,123,478,3986
2014,2,Aruba,North,22.595016973305547,140.7774957104319,13.931391793348027,10.212867112487197,12,86,478,3986
2014,3,Aruba,North,24.703089716291085,146.89350442132877,1.1399574969580613,12.0,7,95,478,3986
2014,4,Aruba,North,19.167313686404015,163.08162209084313,26.627946249184106,5.979754073875297,95,12,478,3986
2014,5,Aruba,North,19.39495365717687,183.438053822011,23.46302569140269,4.016200554714972,0,19,478,3986
2014,6,Aruba,North,15.383367247599127,132.66097181352896,19.07948500922656,5.5239446906980065,38,95,478,3986
2014,7,Aruba,North,11.687864221282625,89.02657922032752,22.670730851619552,10.721505061293628,10,47,478,3986
2014,8,Aruba,North,4.467388973940762,290.09987168985003,0.0,7.18055945590497,0,72,478,3986
2014,9,Aruba,North,7.422316646119301,116.83475991062086,5.218335200527505,6.403824836150454,12,62,478,3986
2014,10,Aruba,North,9.190864576902719,104.34473981084214,26.347418334157652,4.633846388750447,93,0,478,3986
2014,11,Aruba,North,7.27513920672508,155.39789171245184,48.80977163039249,8.334835657004094,71,2,478,3986
2014,12,Aruba,North,15.219895579396502,225.50808660695208,34.086729527521555,11.20055323622067,0,107,478,3986
2015,1,Aruba,North,17.653137701479764,226.48254935996215,27.435659769245632,8.97943765328933,90,27,478,3986
2015,2,Aruba,North,20.834832839879887,130.9667397105953,0.0,9.29106942424277,93,33,478,3986
2015,3,Aruba,North,22.460093863923788,146.93531852289235,0.0,12.0,0,23,478,3986
2015,4,Aruba,North,17.77363585501344,47.70856565455354,48.925790948814296,9.936058273665088,58,69,478,3986
2015,5,Aruba,North,19.648672024273147,114.98045075414669,46.53459370894585,11.933700533551825,24,64,478,3986
2015,6,Aruba,North,15.933009816728394,191.08814255999738,0.0,5.571806407510051,87,37,478,3986
2015,7,Aruba,North,10.852022872826389,296.7760615085266,23.615127675682245,12.0,30,36,478,3986
2015,8,Aruba,North,8.421258544252682,210.5110688732957,24.827362367660967,7.169587544646653,122,88,478,3986
2015,9,Aruba,North,7.986343170530249,113.7527006290085,46.841799630447966,7.593438166431417,0,20,478,3986
2015,10,Aruba,North,8.1029432257812,101.8724526512463,0.0,12.0,0,9,478,3986
2015,11,Aruba,North,6.067660167833161,122.92633538370988,40.86229741153504,9.266534556346452,46,0,478,3986
2015,12,Aruba,North,12.050775540187976,178.75589786875105,27.303630525525094,11.049260681513484,5,33,478,3986
2016,1,Aruba,North,18.876682396455543,198.18742774022888,0.0,12.0,23,120,478,3986
2016,2,Aruba,North,22.59968032976464,149.00593769797987,18.057635239997538,8.211714161682531,6,22,478,3986
2016,3,Aruba,North,21.83387967126468,119.3404891683355,15.414768417613189,5.285861640885211,62,107,478,3986
2016,4,Aruba,North,20.295257615204534,219.91447694140768,36.772638322355164,11.093001995540082,40,95,478,3986
2016,5,Aruba,North,17.203566378495022,105.97505227255627,43.696055231870616,4.589282124713458,73,61,478,3986
2016,6,Aruba,North,12.957601365095154,220.13829952371717,44.58142127866145,6.139070599218645,60,43,478,3986
2016,7,Aruba,North,10.796935638502742,124.85193582350261,11.447043449699166,7.342627712740191,36,73,478,3986
2016,8,Aruba,North,5.762403565342979,211.82889030175738,26.846792365376103,8.703897165177484,72,0,478,3986
2016,9,Aruba,North,8.628460273868837,121.69855546141291,0.0,10.818559954700708,103,8,478,3986
2016,10,Aruba,North,6.50218466325341,51.76536704978669,24.026992538318495,9.389175567642074,17,49,478,3986
2016,11,Aruba,North,10.245083299519857,76.05576956842498,0.0,8.113147006818998,71,0,478,3986
2016,12,Aruba,North,16.391632992914722,229.61241614284788,29.372123102966725,10.448660200779504,113,31,478,3986
2017,1,Aruba,North,18.763083500539004,97.79174172921051,0.0,7.361471416796883,32,53,478,3986
2017,2,Aruba,North,18.195250216739705,74.18747915903502,0.0,9.082648319083985,39,42,478,3986
2017,3,Aruba,North,23.81586511636533,190.35663154951638,16.061790948330156,9.630670894381003,87,103,478,3986
2017,4,Aruba,North,26.799095891248275,154.31216366028312,32.42413598030055,12.0,0,93,478,3986
2017,5,Aruba,North,17.022580772348157,94.91952602600693,0.0,8.04804174686367,103,40,478,3986
2017,6,Aruba,North,14.082670372931151,217.23194953436217,0.0,6.835794839909428,53,94,478,3986
2017,7,Aruba,North,10.243546189834282,208.86152725757808,0.01039934767230477,8.818148890931273,63,18,478,3986
2017,8,Aruba,North,5.853017134372908,174.9465964033363,7.397231641343467,9.127895984225615,0,0,478,3986
2017,9,Aruba,North,9.06728426913067,148.81957344502655,11.321882614389622,7.445899753432618,0,71,478,3986
2017,10,Aruba,North,6.779499613294824,171.62347586243683,38.843089027684115,11.199695748319591,71,0,478,3986
2017,11,Aruba,North,9.712202521098481,79.30002821896893,15.446687106398073,12.0,26,13,478,3986
2017,12,Aruba,North,16.89229176326812,172.38033950658217,0.0,8.892969273283226,44,23,478,3986
2018,1,Aruba,North,18.781802586216006,125.11613389067688,6.648863830961474,10.999950999256324,20,54,478,3986
2018,2,Aruba,North,24.884099156463716,214.13348942393236,12.68034297397898,11.967631989621987,97,116,478,3986
2018,3,Aruba,North,22.677942564123168,162.14956759194422,0.0,7.2491273136866585,24,61,478,3986
2018,4,Aruba,North,20.950501622378425,183.01117228427483,26.585912096747776,9.204322843905478,27,80,478,3986
2018,5,Aruba,North,16.89472965870232,87.70158180897046,10.049427031860873,7.588019325166226,0,45,478,3986
2018,6,Aruba,North,11.376540803084588,218.5956899327534,27.34955857698384,12.0,117,19,478,3986
2018,7,Aruba,North,11.223152008250205,107.46434765398902,0.0,9.527039826913375,0,29,478,3986
2018,8,Aruba,North,12.531553589891658,240.3244916564387,0.0,7.141499216860796,22,32,478,3986
2018,9,Aruba,North,9.61683350791982,221.28217861798328,0.0,9.119049359924302,0,21,478,3986
2018,10,Aruba,North,6.5373977250895186,129.2538812722335,24.724496220795558,8.631316555725304,12,10,478,3986
2018,11,Aruba,North,11.60407332270242,181.74075400881622,7.211229406454308,7.332294186994682,59,5,478,3986
2018,12,Aruba,North,16.057946475954637,183.4224595495878,0.0,11.728855709764606,86,115,478,3986
2019,1,Aruba,North,21.591071981850636,151.94752842313017,11.357204485039986,6.243411345934481,0,89,478,3986
2019,2,Aruba,North,19.544175396041112,163.3884019109767,17.032155174128647,9.921957474464415,34,68,478,3986
2019,3,Aruba,North,22.026571543367716,185.27425426141525,23.424889150499254,12.0,2,81,478,3986
2019,4,Aruba,North,20.666453731601916,125.83390962974232,0.0,12.0,65,111,478,3986
2019,5,Aruba,North,16.678176186713078,151.2073547192474,28.88943928749839,7.785414784178897,23,115,478,3986
2019,6,Aruba,North,14.734086902769889,201.12674434251372,0.0,2.8741990495158967,21,107,478,3986
2019,7,Aruba,North,12.69931822998987,255.36304518999341,7.611771174337889,7.7677794658103085,29,76,478,3986
2019,8,Aruba,North,8.309503540606729,258.21687504695257,0.3280994904719847,8.623636492895054,115,31,478,3986
2019,9,Aruba,North,5.119624112956086,161.2748001011535,0.0,8.287597910096494,9,51,478,3986
2019,10,Aruba,North,9.271502930778627,196.57484544862686,0.0,9.387538561640108,20,61,478,3986
2019,11,Aruba,North,10.19137837959418,114.12639447595106,52.69417595981744,6.319390984268429,65,49,478,3986
2019,12,Aruba,North,16.270870232547733,107.99572727194892,10.47272556336577,9.568811128394678,50,99,478,3986
2020,1,Aruba,North,19.599750999192622,164.33716689725938,2.9803362666362574,10.387555461845544,14,88,478,3986
2020,2,Aruba,North,23.62669203562199,209.64231563686786,0.0,9.62162193172758,82,116,478,3986
2020,3,Aruba,North,19.05557369725163,148.44414740809611,0.0,7.79962382309591,27,73,478,3986
2020,4,Aruba,North,25.886712529664397,143.25081351621404,8.612090561808529,7.509668548889204,31,73,478,3986
2020,5,Aruba,North,18.36462431048088,252.16190318466417,0.0,6.273717387222962,119,77,478,3986
2020,6,Aruba,North,14.457916986248401,230.4220035303595,3.5932983912560275,7.198400019873622,1,78,478,3986
2020,7,Aruba,North,12.666179262519936,127.07062407746488,38.18277574322573,9.862726433150208,84,46,478,3986
2020,8,Aruba,North,8.729163692327418,168.72421532080693,9.194783355920762,8.047331132962254,0,49,478,3986
2020,9,Aruba,North,4.812182919217593,150.30368093547213,18.67201925775845,11.642817083170902,77,13,478,3986
2020,10,Aruba,North,7.172306366772961,193.1352301119228,0.0,5.769552566059478,106,92,478,3986
2020,11,Aruba,North,10.357865290489295,148.93907654070782,0.0,9.048962193830313,74,0,478,3986
2020,12,Aruba,North,17.471085651355164,212.83345049905626,58.3822130636575,7.852014637675269,105,116,478,3986
2021,1,Aruba,North,17.844736489226474,127.68303823477123,0.0,7.264171824470797,111,71,478,3986
2021,2,Aruba,North,23.287004530441273,89.31167278218363,0.0,9.681009649557549,45,24,478,3986
2021,3,Aruba,North,21.457634738255347,171.83290470548658,34.81584644181322,12.0,22,118,478,3986
2021,4,Aruba,North,19.99655307432931,132.17678647356624,0.0,8.900132870099558,49,32,478,3986
2021,5,Aruba,North,22.529858428249245,156.1268384161063,0.0,5.646676252206005,47,62,478,3986
2021,6,Aruba,North,16.616746990837047,195.70666294767582,9.846368088670502,11.515455267913612,122,19,478,3986
2021,7,Aruba,North,9.522961536721713,222.6300031805016,0.0,9.775809674465515,101,105,478,3986
2021,8,Aruba,North,4.207890130645029,260.231254879927,0.0,7.136471095303955,109,53,478,3986
2021,9,Aruba,North,5.497592511852534,171.0575066829264,0.0,12.0,70,45,478,3986
2021,10,Aruba,North,9.958440807250458,88.86756616797899,0.0,8.78739410922634,47,78,478,3986
2021,11,Aruba,North,9.215708005803013,212.3779791288477,6.240414096522628,8.222120848897706,1,47,478,3986
2021,12,Aruba,North,18.20667662787281,166.5274185921314,19.81513063850305,10.650007179701245,87,14,478,3986
2022,1,Aruba,North,22.99304877866789,149.44380297308106,0.0,8.693236408250318,21,103,478,3986
2022,2,Aruba,North,23.59038010843683,112.69798870086206,1.6634923148837686,7.474890137249647,117,97,478,3986
2022,3,Aruba,North,26.808131803787457,165.103304605657,2.9906920500314413,9.744856187969217,32,105,478,3986
2022,4,Aruba,North,25.114854722827598,204.13693648032898,9.402197412904485,9.800533563898144,53,74,478,3986
2022,5,Aruba,North,18.1905428083466,86.49759254504377,37.76311767084195,10.296142640192604,1,37,478,3986
2022,6,Aruba,North,10.59314798129169,225.3898040805034,0.0,12.0,103,83,478,3986
2022,7,Aruba,North,13.381498671202218,108.75567032604886,0.0,9.380372045073335,114,34,478,3986
2022,8,Aruba,North,10.427415021536543,237.82579018432133,0.0,9.495007274179544,53,14,478,3986
2022,9,Aruba,North,11.228191022162395,99.76263668745403,0.0,9.848967537037131,0,0,478,3986
2022,10,Aruba,North,7.792728857290199,230.50090254357377,14.30009693098215,9.538993723917933,68,51,478,3986
2022,11,Aruba,North,12.339444987963763,192.9578165575952,0.0,10.695806749101115,0,9,478,3986
2022,12,Aruba,North,11.305261896660001,107.25974415567477,12.51872431016163,8.26849562559016,85,41,478,3986
2023,1,Aruba,North,22.06041092087517,157.11804220208302,0.0,8.388513105063906,117,110,478,3986
2023,2,Aruba,North,24.709016555288176,152.56789257457316,0.0,6.262041915524887,116,73,478,3986
2023,3,Aruba,North,23.057195658639724,98.38531393559359,0.0,9.669191785468923,62,33,478,3986
2023,4,Aruba,North,22.84301508244671,166.1456782863021,0.0,9.20044032447413,20,96,478,3986
2023,5,Aruba,North,21.127341694682045,127.59048617593137,40.21114834270472,6.636388097091212,35,40,478,3986
2023,6,Aruba,North,14.57244925920859,234.82732741889737,0.0,11.05792530157035,51,94,478,3986
2023,7,Aruba,North,7.640287714740923,47.47349478741751,0.0,11.08477583043597,14,46,478,3986
2023,8,Aruba,North,8.234768976104744,140.5473212601208,0.0,7.870839845379582,95,63,478,3986
2023,9,Aruba,North,8.96711076809321,176.8082047123765,0.0,11.170562749533635,79,73,478,3986
2023,10,Aruba,North,10.330667364180599,49.69852014945465,13.010239405008434,12.0,68,0,478,3986
2023,11,Aruba,North,12.465646537398992,185.25200233137727,10.451859529220329,6.324867363393465,99,110,478,3986
2023,12,Aruba,North,14.46329619710805,186.01843825746315,0.0,8.858040223317712,49,103,478,3986
2000,1,Gabon,Central,17.15016144695714,122.25134640075856,64.49653598555712,9.640970547720098,75,50,357,1257
2000,2,Gabon,Central,26.324220487805327,115.62818488548342,96.21795614408792,8.590879426453256,38,38,357,1257
2000,3,Gabon,Central,23.370704930657105,38.01836933831689,35.94124152719935,10.797562976567407,0,92,357,1257
2000,4,Gabon,Central,22.686444932468078,84.42560387215559,75.50422063120895,12.0,85,59,357,1257
2000,5,Gabon,Central,20.148991825420392,149.24197091272666,79.74678066700959,10.50504250318626,73,71,357,1257
2000,6,Gabon,Central,15.737316609508316,195.0001774764461,108.01481308821964,6.9514804606999,90,116,357,1257
2000,7,Gabon,Central,14.304929381637812,255.86026901515328,156.0128321790006,7.032777473648602,70,66,357,1257
2000,8,Gabon,Central,11.050786255178986,237.5333065594711,93.31792672791578,9.14218214709766,142,108,357,1257
2000,9,Gabon,Central,6.842743271612068,161.59502481605523,86.99775240557933,10.634547562889756,20,105,357,1257
2000,10,Gabon,Central,11.015093701850008,103.42338714566174,70.85400598667948,9.573010805499795,66,84,357,1257
2000,11,Gabon,Central,13.082862017483416,99.29557044059622,72.267646647893,12.0,23,79,357,1257
2000,12,Gabon,Central,15.936572650464194,23.563167334103,88.06731659353743,12.0,105,8,357,1257
2001,1,Gabon,Central,19.275575480588728,71.21806196878971,75.35846207310898,8.961869714104566,55,73,357,1257
2001,2,Gabon,Central,21.697186281294837,127.35424842325469,63.762696750203226,8.324289134816112,144,86,357,1257
2001,3,Gabon,Central,23.520483689951654,186.9892399323191,133.89999293411648,9.691725793760138,98,73,357,1257
2001,4,Gabon,Central,24.454349440169384,50.644208833977245,93.61446612650504,7.5546858073307295,30,20,357,1257
2001,5,Gabon,Central,20.110720895567177,54.50515859892971,116.24543346129373,9.170497116910498,73,49,357,1257
2001,6,Gabon,Central,14.669547468812478,151.5022902237989,63.00653887704301,9.789899189881972,114,34,357,1257
2001,7,Gabon,Central,12.265190628331842,78.99856832031062,104.20524019304581,12.0,117,91,357,1257
2001,8,Gabon,Central,11.807555633357008,196.3813998429045,88.74703794271068,12.0,104,26,357,1257
2001,9,Gabon,Central,8.530913662396127,74.22747371544727,70.3056607430641,6.9797546633513825,0,0,357,1257
2001,10,Gabon,Central,12.94572111613589,200.55563795216483,122.5765235703175,11.877278781465389,114,99,357,1257
2001,11,Gabon,Central,17.844716211118353,115.21662749945231,78.11244347917645,8.494631372001647,88,19,357,1257
2001,12,Gabon,Central,17.71442937555717,76.8207487658242,56.12758493453844,12.0,17,70,357,1257
2002,1,Gabon,Central,18.694047815980646,82.91317826428582,122.16954271883614,8.57605383527472,107,99,357,1257
2002,2,Gabon,Central,27.535988097170872,23.971071172540505,77.51555423578067,7.25216127843529,108,119,357,1257
2002,3,Gabon,Central,20.803587030474024,159.76676973031275,56.95507244323822,11.810770486901202,1,29,357,1257
2002,4,Gabon,Central,22.965530126076526,85.0332548412243,75.30611719199808,9.569366691262182,69,38,357,1257
2002,5,Gabon,Central,20.181958204834608,49.67509061184076,83.59648134699081,12.0,83,38,357,1257
2002,6,Gabon,Central,18.62668779076296,91.06397772537069,90.63492783801554,8.5871602407188,74,63,357,1257
2002,7,Gabon,Central,11.905604228744725,78.16159845805656,75.2726797592452,6.984907481107685,85,98,357,1257
2002,8,Gabon,Central,11.316993217252097,75.22209963181767,122.04906929111971,9.541851166400402,85,47,357,1257
2002,9,Gabon,Central,7.2707013826629945,0.0,89.94276240821034,7.34736134297523,0,12,357,1257
